Date,Appliance,Daily Consumption (kWh),Daily Cost (INR)
2023-06-03,AC,31.174286583163433,171.4585762073989
2023-06-03,Fan,1.3305008016009174,7.317754408805046
2023-06-03,Light,0.24917408095122429,1.3704574452317335
2023-06-03,TV,1.0231908575426611,5.627549716484636
2023-06-03,Fridge,3.460158455851055,19.0308715071808
2023-06-03,AC,19.618040279238386,107.89922153581112
2023-06-03,Fan,1.552392523586031,8.53815887972317
2023-06-03,Light,0.21761080900562177,1.1968594495309197
2023-06-04,TV,1.0084974000983018,5.54673570054066
2023-06-04,Fridge,3.4395010273395603,18.917255650367583
2023-06-04,AC,27.642653346479285,152.03459340563606
2023-06-04,Fan,1.464423082993594,8.054326956464767
2023-06-04,Light,0.23578546538447756,1.2968200596146267
2023-06-04,TV,1.4087653250722383,7.748209287897311
2023-06-04,Fridge,2.433672495983599,13.385198727909795
2023-06-04,AC,20.783955249662508,114.3117538731438
2023-06-04,Fan,1.6404945857229707,9.02272022147634
2023-06-04,Light,0.381620936653944,2.098915151596692
2023-06-04,TV,0.932504831256756,5.128776571912158
2023-06-04,Fridge,2.7747438164656346,15.26109099056099
2023-06-04,AC,35.78278426748238,196.80531347115308
2023-06-04,Fan,1.6698075706787159,9.183941638732938
2023-06-04,Light,0.2885492993879462,1.587021146633704
2023-06-04,TV,0.9908129630059195,5.449471296532558
2023-06-04,Fridge,2.4173166087541533,13.295241348147844
2023-06-04,AC,31.675495694492092,174.21522631970652
2023-06-04,Fan,1.9042246242455076,10.473235433350292
2023-06-04,Light,0.46770762775511127,2.572391952653112
2023-06-04,TV,0.7971965245791657,4.384580885185411
2023-06-04,Fridge,2.6782033097433,14.730118203588148
2023-06-04,AC,34.140948135762955,187.77521474669624
2023-06-04,Fan,1.3982359615725592,7.690297788649076
2023-06-04,Light,0.4317731016840025,2.374752059262014
2023-06-05,TV,0.727255345174688,3.9999043984607843
2023-06-05,Fridge,3.0516348656442296,16.783991761043264
2023-06-05,AC,24.4603343190698,134.5318387548839
2023-06-05,Fan,1.8064090527979138,9.935249790388525
2023-06-05,Light,0.41287522845687946,2.2708137565128372
2023-06-05,TV,1.3669153311774025,7.518034321475714
2023-06-05,Fridge,2.5906000091107586,14.248300050109172
2023-06-05,AC,32.082765368382354,176.45520952610295
2023-06-05,Fan,1.624852460566596,8.936688533116278
2023-06-05,Light,0.1465272860183566,0.8059000731009613
2023-06-05,TV,0.9366062278636552,5.151334253250104
2023-06-05,Fridge,3.42502845709096,18.83765651400028
2023-06-05,AC,34.95674064535003,192.26207354942517
2023-06-05,Fan,1.4708392546751852,8.089615900713518
2023-06-05,Light,0.40393092719821494,2.221620099590182
2023-06-05,TV,1.2977638249285914,7.137701037107253
2023-06-05,Fridge,2.702939032264422,14.866164677454321
2023-06-05,AC,26.553637137041388,146.04500425372763
2023-06-05,Fan,1.7638553330301865,9.701204331666025
2023-06-05,Light,0.22591613851151826,1.2425387618133503
2023-06-05,TV,0.8382440911844978,4.610342501514738
2023-06-05,Fridge,2.6456057692746735,14.550831731010705
2023-06-05,AC,26.451939771774175,145.48566874475796
2023-06-05,Fan,1.882365449361619,10.353009971488905
2023-06-05,Light,0.336605786617812,1.851331826397966
2023-06-06,TV,1.0189310434307275,5.6041207388690015
2023-06-06,Fridge,3.047101339315543,16.759057366235485
2023-06-06,AC,23.293327059834173,128.11329882908794
2023-06-06,Fan,1.4541123378300855,7.99761785806547
2023-06-06,Light,0.3097025328375639,1.7033639306066013
2023-06-06,TV,0.7268217572424321,3.997519664833377
2023-06-06,Fridge,3.1762321334931234,17.46927673421218
2023-06-06,AC,33.436055721121946,183.8983064661707
2023-06-06,Fan,1.826069306994552,10.043381188470036
2023-06-06,Light,0.30406301159701254,1.672346563783569
2023-06-06,TV,0.8887429538785983,4.88808624633229
2023-06-06,Fridge,2.8800953341284723,15.840524337706597
2023-06-06,AC,31.302761697655033,172.16518933710267
2023-06-06,Fan,1.8927133648352557,10.409923506593906
2023-06-06,Light,0.2240703230326633,1.2323867766796481
2023-06-06,TV,0.811207684966857,4.461642267317714
2023-06-06,Fridge,3.258631742553404,17.922474584043723
2023-06-06,AC,26.210374587374687,144.15706023056077
2023-06-06,Fan,1.7031075202793444,9.367091361536394
2023-06-06,Light,0.34027557136971476,1.8715156425334312
2023-06-06,TV,0.9538998897404005,5.2464493935722025
2023-06-06,Fridge,3.302960790224053,18.166284346232292
2023-06-06,AC,26.393293785031833,145.16311581767508
2023-06-06,Fan,1.6948839035427614,9.321861469485189
2023-06-06,Light,0.31585869375016024,1.7372228156258813
2023-06-07,TV,1.1097006432852854,6.1033535380690696
2023-06-07,Fridge,3.002192048556834,16.512056267062587
2023-06-07,AC,31.97620312786928,175.86911720328104
2023-06-07,Fan,1.2183612137609208,6.700986675685064
2023-06-07,Light,0.26361930047727616,1.449906152625019
2023-06-07,TV,1.2277162757875153,6.752439516831334
2023-06-07,Fridge,2.7579815703481283,15.168898636914706
2023-06-07,AC,26.73133046702742,147.0223175686508
2023-06-07,Fan,1.3548380131205118,7.451609072162815
2023-06-07,Light,0.1725137794670106,0.9488257870685584
2023-06-07,TV,1.4144246590574627,7.779335624816045
2023-06-07,Fridge,3.0634441915006763,16.84894305325372
2023-06-07,AC,28.466143326700863,156.56378829685474
2023-06-07,Fan,1.837927983567598,10.108603909621788
2023-06-07,Light,0.3917017399373709,2.15435956965554
2023-06-07,TV,1.3656174064380548,7.510895735409302
2023-06-07,Fridge,3.011461198767618,16.5630365932219
2023-06-07,AC,24.996765784919518,137.48221181705736
2023-06-07,Fan,1.8018350450799736,9.910092747939855
2023-06-07,Light,0.3358534442017369,1.847193943109553
2023-06-07,TV,1.4034262395199313,7.718844317359622
2023-06-07,Fridge,2.896962978530386,15.933296381917122
2023-06-07,AC,31.65413212337736,174.09772667857547
2023-06-07,Fan,1.440793722686383,7.924365474775106
2023-06-07,Light,0.2750564030050727,1.5128102165279
2023-06-08,TV,1.0457521732198627,5.751636952709244
2023-06-08,Fridge,2.704660050090231,14.87563027549627
2023-06-08,AC,35.280104368299476,194.04057402564712
2023-06-08,Fan,1.2655778799082051,6.960678339495129
2023-06-08,Light,0.40794557348847044,2.2437006541865876
2023-06-08,TV,1.1331501742349037,6.232325958291971
2023-06-08,Fridge,2.6778364387304583,14.72810041301752
2023-06-08,AC,22.326370304363817,122.795036674001
2023-06-08,Fan,1.6466747998324702,9.056711399078587
2023-06-08,Light,0.28101661663402294,1.5455913914871262
2023-06-08,TV,0.9745733345611276,5.360153340086201
2023-06-08,Fridge,2.8510280930132805,15.680654511573042
2023-06-08,AC,22.657033099527144,124.6136820473993
2023-06-08,Fan,1.328622337809238,7.30742285795081
2023-06-08,Light,0.20116356919289075,1.1063996305608992
2023-06-08,TV,0.8979626980841101,4.938794839462606
2023-06-08,Fridge,3.5894625300652105,19.742043915358657
2023-06-08,AC,26.00926883984958,143.0509786191727
2023-06-08,Fan,1.6340155652377542,8.987085608807648
2023-06-08,Light,0.15830499911336465,0.8706774951235056
2023-06-08,TV,1.0923778122615577,6.008077967438568
2023-06-08,Fridge,2.524664201948123,13.885653110714678
2023-06-08,AC,30.26401761957935,166.4520969076864
2023-06-08,Fan,1.905025251366035,10.477638882513192
2023-06-08,Light,0.4201847840599822,2.3110163123299023
2023-06-09,TV,1.080804118398924,5.944422651194083
2023-06-09,Fridge,2.5676096550120087,14.121853102566048
2023-06-09,AC,20.65765397872466,113.61709688298563
2023-06-09,Fan,1.6241409567471925,8.932775262109558
2023-06-09,Light,0.40441083060506267,2.2242595683278448
2023-06-09,TV,1.1624325472005475,6.393379009603011
2023-06-09,Fridge,3.020640036505651,16.613520200781082
2023-06-09,AC,19.71578357864877,108.43680968256824
2023-06-09,Fan,1.4110138433576966,7.760576138467331
2023-06-09,Light,0.37514949317680324,2.0633222124724178
2023-06-09,TV,0.8536839013324006,4.695261457328203
2023-06-09,Fridge,3.5043023781058174,19.273663079581997
2023-06-09,AC,25.458656968428777,140.02261332635828
2023-06-09,Fan,1.3246525635270574,7.285589099398816
2023-06-09,Light,0.14232706941180412,0.7827988817649226
2023-06-09,TV,1.3823821434972619,7.60310178923494
2023-06-09,Fridge,3.1504374491842055,17.32740597051313
2023-06-09,AC,20.281729270062392,111.54951098534316
2023-06-09,Fan,1.8285544144186296,10.057049279302463
2023-06-09,Light,0.40104823740569356,2.2057653057313145
2023-06-09,TV,0.8968545501055158,4.9327000255803375
2023-06-09,Fridge,3.5789159354882325,19.684037645185278
2023-06-09,AC,24.150834961490713,132.8295922881989
2023-06-09,Fan,1.4867532110082262,8.177142660545243
2023-06-09,Light,0.41430762923032266,2.278691960766775
2023-06-10,TV,1.0100195332114381,5.5551074326629095
2023-06-10,Fridge,2.452347718065294,13.487912449359117
2023-06-10,AC,30.187170251183264,166.02943638150796
2023-06-10,Fan,1.3060454317771373,7.183249874774255
2023-06-10,Light,0.27236568647488885,1.4980112756118886
2023-06-10,TV,1.3651018461839712,7.508060154011842
2023-06-10,Fridge,3.3436493547368062,18.390071451052435
2023-06-10,AC,23.92703845035071,131.5987114769289
2023-06-10,Fan,1.8796771246154576,10.338224185385016
2023-06-10,Light,0.38673035882443313,2.1270169735343822
2023-06-10,TV,1.3282936076095853,7.305614841852719
2023-06-10,Fridge,2.4256787737223986,13.341233255473192
2023-06-10,AC,23.51220052805171,129.3171029042844
2023-06-10,Fan,1.2916659217801156,7.104162569790636
2023-06-10,Light,0.17621576141796874,0.9691866877988281
2023-06-10,TV,1.3219393855253379,7.270666620389358
2023-06-10,Fridge,2.863543713449175,15.749490423970462
2023-06-10,AC,33.96098633870143,186.78542486285787
2023-06-10,Fan,1.8808999305662208,10.344949618114214
2023-06-10,Light,0.29155814628668086,1.6035698045767448
2023-06-10,TV,1.1944535801168723,6.569494690642798
2023-06-10,Fridge,3.2595545018346983,17.92754976009084
2023-06-10,AC,32.91648370532989,181.04066037931437
2023-06-10,Fan,1.24006537263128,6.82035954947204
2023-06-10,Light,0.479722012030118,2.638471066165649
2023-06-11,TV,0.8320802996161784,4.576441647888981
2023-06-11,Fridge,3.5992848679499185,19.79606677372455
2023-06-11,AC,30.317384254903548,166.7456134019695
2023-06-11,Fan,1.7881186548778718,9.834652601828296
2023-06-11,Light,0.15137163621015395,0.8325439991558468
2023-06-11,TV,0.9992453792689321,5.495849585979126
2023-06-11,Fridge,3.3259134565867825,18.292524011227304
2023-06-11,AC,23.82893115461048,131.05912135035763
2023-06-11,Fan,1.5268155601164186,8.397485580640302
2023-06-11,Light,0.153003859789711,0.8415212288434105
2023-06-11,TV,1.2996957283629549,7.148326505996252
2023-06-11,Fridge,3.535499777330635,19.445248775318493
2023-06-11,AC,30.7758593406085,169.26722637334674
2023-06-11,Fan,1.4589236107121535,8.024079858916844
2023-06-11,Light,0.3688615769234641,2.0287386730790526
2023-06-11,TV,0.7460543691262856,4.103299030194571
2023-06-11,Fridge,2.816927400520231,15.49310070286127
2023-06-11,AC,28.415687741502946,156.2862825782662
2023-06-11,Fan,1.6069042439492822,8.837973341721053
2023-06-11,Light,0.4297707018059576,2.363738859932767
2023-06-11,TV,0.913548911911841,5.024519015515125
2023-06-11,Fridge,2.617788334705507,14.397835840880287
2023-06-11,AC,19.726028653990223,108.49315759694623
2023-06-11,Fan,1.3500929207218286,7.425511063970058
2023-06-11,Light,0.43061981521963255,2.368408983707979
2023-06-12,TV,1.1679057608316463,6.423481684574055
2023-06-12,Fridge,3.175581597239318,17.46569878481625
2023-06-12,AC,24.38296717925242,134.10631948588832
2023-06-12,Fan,1.6004119385505464,8.802265662028006
2023-06-12,Light,0.3559994043024609,1.957996723663535
2023-06-12,TV,0.7371010847300319,4.054055966015175
2023-06-12,Fridge,2.444812737127816,13.446470054202987
2023-06-12,AC,31.43140807374408,172.87274440559244
2023-06-12,Fan,1.4682244051287316,8.075234228208025
2023-06-12,Light,0.3781755800345292,2.0799656901899106
2023-06-12,TV,0.7350066960728284,4.042536828400556
2023-06-12,Fridge,2.964453460658223,16.304494033620227
2023-06-12,AC,27.869428750332553,153.28185812682904
2023-06-12,Fan,1.9198431374836646,10.559137256160156
2023-06-12,Light,0.22634190754037817,1.24488049147208
2023-06-12,TV,0.9630388931271184,5.296713912199151
2023-06-12,Fridge,3.1929360260103423,17.561148143056883
2023-06-12,AC,32.67448060801226,179.70964334406744
2023-06-12,Fan,1.2189293549472395,6.704111452209817
2023-06-12,Light,0.4219072113751024,2.3204896625630633
2023-06-12,TV,1.4063665170472732,7.735015843760003
2023-06-12,Fridge,2.814685050913295,15.480767780023122
2023-06-12,AC,33.53144082808037,184.42292455444203
2023-06-12,Fan,1.2421317212057126,6.831724466631419
2023-06-12,Light,0.22175642935472487,1.2196603614509867
2023-06-13,TV,0.7618546611544426,4.190200636349434
2023-06-13,Fridge,2.9962516553175,16.47938410424625
2023-06-13,AC,23.969953602384013,131.83474481311208
2023-06-13,Fan,1.2281527776002088,6.754840276801149
2023-06-13,Light,0.32908654156632183,1.80997597861477
2023-06-13,TV,1.0873124483048024,5.980218465676414
2023-06-13,Fridge,2.615630724642162,14.385968985531893
2023-06-13,AC,35.649678121959134,196.07322967077525
2023-06-13,Fan,1.5128939013303297,8.320916457316814
2023-06-13,Light,0.14079900477986654,0.774394526289266
2023-06-13,TV,1.1619500721892269,6.390725397040748
2023-06-13,Fridge,2.919098084187006,16.055039463028532
2023-06-13,AC,25.877467303404934,142.32607016872714
2023-06-13,Fan,1.7104519140089847,9.407485527049415
2023-06-13,Light,0.40122731438081144,2.206750229094463
2023-06-13,TV,1.1639269361846267,6.401598149015447
2023-06-13,Fridge,2.8216897458750747,15.51929360231291
2023-06-13,AC,27.278327321366632,150.03080026751647
2023-06-13,Fan,1.5048558050095568,8.276706927552564
2023-06-13,Light,0.2324430057818066,1.2784365317999362
2023-06-13,TV,1.1417829516488769,6.279806234068823
2023-06-13,Fridge,3.0177320201720548,16.5975261109463
2023-06-13,AC,32.324056161155404,177.7823088863547
2023-06-13,Fan,1.9025727865301973,10.464150325916085
2023-06-13,Light,0.43893648452783857,2.414150664903112
2023-06-14,TV,1.1411268189017565,6.2761975039596605
2023-06-14,Fridge,3.5293118734140725,19.4112153037774
2023-06-14,AC,22.553874809607674,124.0463114528422
2023-06-14,Fan,1.206566356257243,6.6361149594148365
2023-06-14,Light,0.2415808964521692,1.3286949304869307
2023-06-14,TV,1.1773444622702245,6.475394542486235
2023-06-14,Fridge,2.69477003383466,14.82123518609063
2023-06-14,AC,30.337114879587787,166.85413183773284
2023-06-14,Fan,1.3704509659598578,7.537480312779218
2023-06-14,Light,0.4672057161935424,2.569631439064483
2023-06-14,TV,1.4136054995992267,7.774830247795746
2023-06-14,Fridge,3.075963719959105,16.917800459775076
2023-06-14,AC,30.789902418126566,169.34446329969612
2023-06-14,Fan,1.890711078704968,10.398910932877323
2023-06-14,Light,0.15815914768970418,0.869875312293373
2023-06-14,TV,1.1220968058447176,6.171532432145947
2023-06-14,Fridge,2.8958080464104325,15.926944255257379
2023-06-14,AC,19.211963953492628,105.66580174420946
2023-06-14,Fan,1.3435414012299294,7.389477706764612
2023-06-14,Light,0.42926645141365966,2.360965482775128
2023-06-14,TV,0.9669659566834605,5.318312761759033
2023-06-14,Fridge,3.5927856353396463,19.760320994368055
2023-06-14,AC,35.95764009962841,197.76702054795624
2023-06-14,Fan,1.5769581597941915,8.673269878868053
2023-06-14,Light,0.3151026995433541,1.7330648474884476
2023-06-15,TV,1.046048970002053,5.753269335011291
2023-06-15,Fridge,3.078549070506194,16.932019887784065
2023-06-15,AC,19.450549821100626,106.97802401605344
2023-06-15,Fan,1.6245269352472165,8.93489814385969
2023-06-15,Light,0.4461699180487393,2.453934549268066
2023-06-15,TV,1.4267595571851712,7.847177564518442
2023-06-15,Fridge,2.5046534307560644,13.775593869158355
2023-06-15,AC,28.99657684843191,159.4811726663755
2023-06-15,Fan,1.286749013680977,7.077119575245373
2023-06-15,Light,0.18877601505057096,1.0382680827781403
2023-06-15,TV,1.1678144827423451,6.422979655082898
2023-06-15,Fridge,3.5142521676793153,19.328386922236234
2023-06-15,AC,25.154066226687192,138.34736424677956
2023-06-15,Fan,1.6068177426499946,8.83749758457497
2023-06-15,Light,0.21386750614798591,1.1762712838139224
2023-06-15,TV,1.1261018632091042,6.1935602476500735
2023-06-15,Fridge,3.52639367284578,19.39516520065179
2023-06-15,AC,29.621782221896357,162.91980222042997
2023-06-15,Fan,1.6073919680940962,8.84065582451753
2023-06-15,Light,0.3920208740975877,2.1561148075367322
2023-06-15,TV,1.2196305413837731,6.707967977610752
2023-06-15,Fridge,3.0463080408300898,16.754694224565494
2023-06-15,AC,23.587198466305267,129.72959156467897
2023-06-15,Fan,1.6042066986131547,8.823136842372351
2023-06-15,Light,0.41092576449589213,2.2600917047274067
2023-06-16,TV,1.43798958833713,7.9089427358542155
2023-06-16,Fridge,2.4099154566100043,13.254535011355024
2023-06-16,AC,22.645271097949074,124.5489910387199
2023-06-16,Fan,1.6659902835676248,9.162946559621936
2023-06-16,Light,0.1860292933441973,1.0231611133930851
2023-06-16,TV,1.410220098657688,7.756210542617284
2023-06-16,Fridge,3.4342323172073526,18.88827774464044
2023-06-16,AC,25.898629187750682,142.44246053262876
2023-06-16,Fan,1.6450352318619927,9.04769377524096
2023-06-16,Light,0.3751942606944781,2.0635684338196296
2023-06-16,TV,0.9603677971649334,5.282022884407134
2023-06-16,Fridge,2.616266962881817,14.389468295849992
2023-06-16,AC,26.128217259367347,143.7051949265204
2023-06-16,Fan,1.4594180149348148,8.026799082141482
2023-06-16,Light,0.2593658005298708,1.4265119029142894
2023-06-16,TV,1.3723738297176369,7.548056063447003
2023-06-16,Fridge,3.234948981793149,17.79221939986232
2023-06-16,AC,20.41698643011268,112.29342536561974
2023-06-16,Fan,1.7215005694306347,9.46825313186849
2023-06-16,Light,0.20430821907265562,1.1236952048996058
2023-06-16,TV,0.7727412487205808,4.250076867963195
2023-06-16,Fridge,2.861087460668793,15.73598103367836
2023-06-16,AC,25.211043001629015,138.6607365089596
2023-06-16,Fan,1.4204371856590898,7.812404521124994
2023-06-16,Light,0.24906004356684097,1.3698302396176254
2023-06-17,TV,1.423551775096193,7.829534763029062
2023-06-17,Fridge,3.104806003724842,17.076433020486633
2023-06-17,AC,23.096729884796826,127.03201436638254
2023-06-17,Fan,1.2599725424408592,6.929848983424725
2023-06-17,Light,0.33510757666245955,1.8430916716435275
2023-06-17,TV,0.8652101740209177,4.758655957115048
2023-06-17,Fridge,3.2565612822469796,17.911087052358386
2023-06-17,AC,28.554153423469604,157.0478438290828
2023-06-17,Fan,1.8764256874454446,10.320341280949945
2023-06-17,Light,0.47399866815802405,2.606992674869132
2023-06-17,TV,0.8290268966914944,4.5596479318032195
2023-06-17,Fridge,3.346581939595538,18.406200667775458
2023-06-17,AC,23.609661784007006,129.85313981203853
2023-06-17,Fan,1.5277471555417481,8.402609355479616
2023-06-17,Light,0.2600654903740243,1.4303601970571338
2023-06-17,TV,1.2428038669873696,6.835421268430532
2023-06-17,Fridge,3.4353431228808877,18.894387175844884
2023-06-17,AC,33.40349946218408,183.71924704201243
2023-06-17,Fan,1.761741706698633,9.689579386842482
2023-06-17,Light,0.20422586604083942,1.1232422632246168
2023-06-17,TV,1.0780620375177992,5.929341206347895
2023-06-17,Fridge,3.026159755287729,16.64387865408251
2023-06-17,AC,32.09025093095956,176.4963801202776
2023-06-17,Fan,1.3761289914703498,7.5687094530869246
2023-06-17,Light,0.401129050695979,2.2062097788278843
2023-06-18,TV,0.7451684203750941,4.098426312063018
2023-06-18,Fridge,2.5969566738393044,14.283261706116175
2023-06-18,AC,30.323382992562845,166.77860645909564
2023-06-18,Fan,1.677980818781818,9.2288945033
2023-06-18,Light,0.4758078447070002,2.6169431458885013
2023-06-18,TV,0.8547255833736442,4.700990708555043
2023-06-18,Fridge,3.0132001531137997,16.572600842125897
2023-06-18,AC,23.575756732237043,129.66666202730374
2023-06-18,Fan,1.3875857395007323,7.6317215672540275
2023-06-18,Light,0.4365370034743702,2.400953519109036
2023-06-18,TV,0.7944781508450981,4.36962982964804
2023-06-18,Fridge,2.544244085434533,13.993342469889932
2023-06-18,AC,29.001106592553025,159.50608625904164
2023-06-18,Fan,1.8069571635166113,9.938264399341362
2023-06-18,Light,0.4544392102476449,2.499415656362047
2023-06-18,TV,1.1652208188966293,6.408714503931462
2023-06-18,Fridge,3.372970161519949,18.55133588835972
2023-06-18,AC,30.07581769673586,165.41699733204723
2023-06-18,Fan,1.3182390944872948,7.250315019680121
2023-06-18,Light,0.3778251062165824,2.078038084191203
2023-06-18,TV,0.8787384192544937,4.833061305899715
2023-06-18,Fridge,2.403307724872482,13.21819248679865
2023-06-18,AC,25.067139733811523,137.86926853596339
2023-06-18,Fan,1.7671237184909594,9.719180451700277
2023-06-18,Light,0.34695160151431853,1.908233808328752
2023-06-19,TV,1.4252806119735222,7.839043365854372
2023-06-19,Fridge,3.0088065858474797,16.54843622216114
2023-06-19,AC,23.740505228700933,130.57277875785513
2023-06-19,Fan,1.3390061603762402,7.364533882069321
2023-06-19,Light,0.16159649997551717,0.8887807498653444
2023-06-19,TV,1.3287276307243965,7.308001968984181
2023-06-19,Fridge,3.1571148563745584,17.36413171006007
2023-06-19,AC,29.18915617918461,160.54035898551535
2023-06-19,Fan,1.3138827594749962,7.226355177112479
2023-06-19,Light,0.3338372440769852,1.8361048424234185
2023-06-19,TV,0.7454225949629067,4.0998242722959874
2023-06-19,Fridge,2.403328794644507,13.21830837054479
2023-06-19,AC,24.84811001050851,136.6646050577968
2023-06-19,Fan,1.4005851393705147,7.703218266537831
2023-06-19,Light,0.3839690968828526,2.111830032855689
2023-06-19,TV,0.8119821608597497,4.465901884728623
2023-06-19,Fridge,2.4100333758316754,13.255183567074216
2023-06-19,AC,31.302895071092404,172.16592289100822
2023-06-19,Fan,1.8252869335296755,10.039078134413215
2023-06-19,Light,0.3554445947249426,1.9549452709871844
2023-06-19,TV,1.3980588172595783,7.68932349492768
2023-06-19,Fridge,3.4808239670599037,19.14453181882947
2023-06-19,AC,34.851354568133516,191.68245012473434
2023-06-19,Fan,1.424845143860144,7.836648291230792
2023-06-19,Light,0.17354226174337678,0.9544824395885723
2023-06-20,TV,0.7557098487599262,4.156404168179594
2023-06-20,Fridge,2.6011092581453,14.30610091979915
2023-06-20,AC,20.221634131747376,111.21898772461057
2023-06-20,Fan,1.7751044553229613,9.763074504276288
2023-06-20,Light,0.14398883615884853,0.7919385988736669
2023-06-20,TV,1.2743010579521277,7.0086558187367025
2023-06-20,Fridge,2.6315620932455146,14.47359151285033
2023-06-20,AC,26.80264766446549,147.4145621545602
2023-06-20,Fan,1.6563448138310302,9.109896476070666
2023-06-20,Light,0.18826686092378814,1.0354677350808348
2023-06-20,TV,0.8076901614294518,4.442295887861985
2023-06-20,Fridge,3.4765246134246235,19.120885373835428
2023-06-20,AC,32.75630872077759,180.15969796427675
2023-06-20,Fan,1.4014255137377853,7.70784032555782
2023-06-20,Light,0.1830256584352688,1.0066411213939783
2023-06-20,TV,1.4368381141073687,7.902609627590528
2023-06-20,Fridge,3.368445667522293,18.52645117137261
2023-06-20,AC,27.51305350229693,151.32179426263312
2023-06-20,Fan,1.82432440007889,10.033784200433896
2023-06-20,Light,0.15375004212306112,0.8456252316768361
2023-06-20,TV,0.9330547271710837,5.13180099944096
2023-06-20,Fridge,2.493179783659902,13.71248881012946
2023-06-20,AC,31.167580574581425,171.42169316019783
2023-06-20,Fan,1.503723174942245,8.270477462182347
2023-06-20,Light,0.38062387094048744,2.093431290172681
2023-06-21,TV,1.2838003063018013,7.060901684659907
2023-06-21,Fridge,2.961999620647644,16.29099791356204
2023-06-21,AC,31.175562521565375,171.46559386860957
2023-06-21,Fan,1.890111991890772,10.395615955399247
2023-06-21,Light,0.22351290129102394,1.2293209571006316
2023-06-21,TV,0.795872642933466,4.377299536134063
2023-06-21,Fridge,2.7489601609186924,15.119280885052808
2023-06-21,AC,21.47869738573228,118.13283562152753
2023-06-21,Fan,1.7620081280082411,9.691044704045327
2023-06-21,Light,0.19359470242635324,1.0647708633449429
2023-06-21,TV,0.8360606203238367,4.598333411781102
2023-06-21,Fridge,3.1875589320818607,17.531574126450234
2023-06-21,AC,34.98401587349789,192.41208730423838
2023-06-21,Fan,1.4279173024142577,7.853545163278418
2023-06-21,Light,0.15096654819731056,0.8303160150852081
2023-06-21,TV,0.8083341119332602,4.445837615632931
2023-06-21,Fridge,3.321895855019463,18.270427202607046
2023-06-21,AC,24.562731670614326,135.0950241883788
2023-06-21,Fan,1.3230093582127858,7.276551470170322
2023-06-21,Light,0.3148870270507174,1.7318786487789457
2023-06-21,TV,1.3408430852434836,7.37463696883916
2023-06-21,Fridge,3.4147413452451136,18.781077398848126
2023-06-21,AC,26.548217163494922,146.01519439922208
2023-06-21,Fan,1.7339896111496962,9.536942861323329
2023-06-21,Light,0.2634323254425947,1.4488777899342709
2023-06-22,TV,1.2282420414930673,6.75533122821187
2023-06-22,Fridge,2.55842658103221,14.071346195677156
2023-06-22,AC,32.11007716205816,176.6054243913199
2023-06-22,Fan,1.7793055659840376,9.786180612912206
2023-06-22,Light,0.4782065432454699,2.6301359878500845
2023-06-22,TV,1.2562109274661775,6.909160101063976
2023-06-22,Fridge,2.677293319461951,14.725113257040729
2023-06-22,AC,30.689897272320938,168.79443499776517
2023-06-22,Fan,1.5707085673819594,8.638897120600777
2023-06-22,Light,0.3818213447687074,2.1000173962278907
2023-06-22,TV,1.399914508107916,7.699529794593539
2023-06-22,Fridge,3.061372951213831,16.83755123167607
2023-06-22,AC,29.379506697517364,161.5872868363455
2023-06-22,Fan,1.4729620877506961,8.10129148262883
2023-06-22,Light,0.298270915288493,1.6404900340867115
2023-06-22,TV,0.9659922245986241,5.312957235292433
2023-06-22,Fridge,3.5368415459223734,19.452628502573052
2023-06-22,AC,33.7583892121155,185.67114066663527
2023-06-22,Fan,1.3078863772464597,7.1933750748555285
2023-06-22,Light,0.29662294413926216,1.631426192765942
2023-06-22,TV,1.1972161233222156,6.584688678272186
2023-06-22,Fridge,3.4619170037798437,19.04054352078914
2023-06-22,AC,33.477436121073346,184.1258986659034
2023-06-22,Fan,1.7135592880434274,9.42457608423885
2023-06-22,Light,0.13131946008852427,0.7222570304868835
2023-06-23,TV,0.9331213441487838,5.132167392818311
2023-06-23,Fridge,2.8276339609271326,15.55198678509923
2023-06-23,AC,26.53430246571986,145.93866356145924
2023-06-23,Fan,1.2560236531310658,6.908130092220862
2023-06-23,Light,0.4111335757371289,2.2612346665542087
2023-06-23,TV,0.9395513468513281,5.167532407682304
2023-06-23,Fridge,3.574224403395723,19.658234218676476
2023-06-23,AC,20.665422062072416,113.65982134139828
2023-06-23,Fan,1.6531231290174282,9.092177209595855
2023-06-23,Light,0.29471969539390647,1.6209583246664856
2023-06-23,TV,1.3938722586739178,7.666297422706548
2023-06-23,Fridge,3.346755911326193,18.407157512294063
2023-06-23,AC,30.613075357064545,168.371914463855
2023-06-23,Fan,1.291276210996357,7.102019160479963
2023-06-23,Light,0.3271127209139084,1.7991199650264962
2023-06-23,TV,1.0023857710238149,5.513121740630982
2023-06-23,Fridge,2.643122728829419,14.537175008561805
2023-06-23,AC,35.37067427935249,194.53870853643872
2023-06-23,Fan,1.6880852871168264,9.284469079142545
2023-06-23,Light,0.18057272570843,0.993149991396365
2023-06-23,TV,1.0534762122427737,5.794119167335255
2023-06-23,Fridge,2.542227191063966,13.982249550851813
2023-06-23,AC,20.597168366106953,113.28442601358825
2023-06-23,Fan,1.8382244500636176,10.110234475349896
2023-06-23,Light,0.3633476576141094,1.998412116877602
2023-06-24,TV,0.7997252832386258,4.398489057812442
2023-06-24,Fridge,3.5124117986199144,19.31826489240953
